scan_id,rel_path,abs_path,name,ext,size,mtime_ns,ctime_ns,inode,content_hash,hash_algo,scanned_at
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Senior Level.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Senior Level.md,Senior Level.md,.md,348,1764319890000000000,1773906689884000000,77194,a4a429ebd029f902ab2e1616046e4688324407e85179a442b6391daaa60a3103,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Session_Summary_2025-11-23_conversation_report.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Session_Summary_2025-11-23_conversation_report.md,Session_Summary_2025-11-23_conversation_report.md,.md,1288,1764319894000000000,1773906689923000000,77195,474bec9d123497603184d7983525cb3720ab2232a999ad6ba655efa2d22ae8b1,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Session_Summary_2025-11-25_04-44_client_kb_astro_scaffold_and_project_documentation.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Session_Summary_2025-11-25_04-44_client_kb_astro_scaffold_and_project_documentation.md,Session_Summary_2025-11-25_04-44_client_kb_astro_scaffold_and_project_documentation.md,.md,2159,1764319922000000000,1773906689963000000,77196,d6a4be4da3538eb0b6163a9f3096b7f3f17c2d1eac19bee98323a4176f14e340,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Set Session for Client Training and Awareness for 33.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Set Session for Client Training and Awareness for 33.md,Set Session for Client Training and Awareness for 33.md,.md,384,1764319922000000000,1773906690016000000,77197,69e1b4232876c9dcec806d063e51467b1d6fdb8eb71deabaaa4219fb62669292,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Shut Down and Displacement.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Shut Down and Displacement.md,Shut Down and Displacement.md,.md,2294,1764319888000000000,1773906690139000000,77198,f73199f6d4d3f7cb6a7d0c7e2c6458a75024092196c0d36eea6a6f681251033f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/sites.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\sites.md,sites.md,.md,571,1764319894000000000,1773906690221000000,77199,5e03271f0038b8af654fa8321bb34b06d7de453586bce7ba2e3b96f7d828ac52,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Solis Cleaning LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Solis Cleaning LLC.md,Solis Cleaning LLC.md,.md,1199,1764319894000000000,1773906690306000000,77200,fd3800dc8cfda6a02df92ce8b535f68da9b5488cca1688053e8c6b98c0db7963,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Solis Cleaning Management LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Solis Cleaning Management LLC.md,Solis Cleaning Management LLC.md,.md,1403,1764319894000000000,1773906690351000000,77201,d4e209096aa438d84279067e7f90164c48f6a2be4b8ba72905764586a976f45b,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/SPAWN_CLIENT_OS_GUIDE.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\SPAWN_CLIENT_OS_GUIDE.md,SPAWN_CLIENT_OS_GUIDE.md,.md,5109,1764319922000000000,1773906690445000000,77202,043ae1eae8c9b63245be88f98c898fb49479d696030ca467632e2e61966b8db3,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/SRV1.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\SRV1.md,SRV1.md,.md,1429,1764319920000000000,1773906690489000000,77203,8a69c1cf5262a1770eab76317f3eaf758e935856587918ffabc1e7f87b1a694e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/SRVGROUP CO.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\SRVGROUP CO.md,SRVGROUP CO.md,.md,1764,1764319920000000000,1773906690532000000,77204,316e28d9b33cae3465a972879014bdcc4a72a1fa9c0eef4589c4a5be8f66267d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/SRVGroup co_2.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\SRVGroup co_2.md,SRVGroup co_2.md,.md,1440,1764319920000000000,1773906690570000000,77205,82d301b1e6c9c708fd07445299e5e699a10e0663b0a89910b1f68ef67a4639c7,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/SRVGROUP CO_3.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\SRVGROUP CO_3.md,SRVGROUP CO_3.md,.md,1769,1764319920000000000,1773906690614000000,77206,1c0e7385a0ae6115e91c85a1c5e92a0a3568a91e7775181cd51eb35dc38dd5e3,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Srvgroup.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Srvgroup.md,Srvgroup.md,.md,1697,1764319920000000000,1773906690656000000,77207,491f207b6811805581f8335535c962561a7c02840099dbeb4e81c14ddae5ecdf,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Standard Operating Procedure (SOP) for Client Canc.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Standard Operating Procedure (SOP) for Client Canc.md,Standard Operating Procedure (SOP) for Client Canc.md,.md,4256,1764319922000000000,1773906690698000000,77208,8579cf051e6aa7a55cd1d2cafe90e31174a19c82c3377fdf352baf04064ef817,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Statement of Financial Impact — Zaitullah Jan.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Statement of Financial Impact — Zaitullah Jan.md,Statement of Financial Impact — Zaitullah Jan.md,.md,4472,1763660718000000000,1773906690739000000,77209,846a5b6f4e79659ceb12574e47adeb2634cec8e64868ec0cc4560c7105381bad,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Student Return (STU).md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Student Return (STU).md,Student Return (STU).md,.md,868,1762695752000000000,1773906690816000000,77210,5ffe1480f0cd3f20139814ea6c5aed89a4feaf2e633b524b885a7210078491c6,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Sun-Ray Foundation LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Sun-Ray Foundation LLC.md,Sun-Ray Foundation LLC.md,.md,1331,1764319894000000000,1773906690859000000,77211,28333426543e532ca446c0e256e3f8771059084703ec927c4ae03a181f814648,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Surveyor.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Surveyor.md,Surveyor.md,.md,1076,1764319890000000000,1773906690897000000,77212,e8919a1feceb1467ec9569201e2967f541dd9417b0a889d4f10dda5c59931f63,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/system.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\system.md,system.md,.md,591,1764319888000000000,1773906690933000000,77213,07ef3669cda3f844bc49008bc4a72c89d6a58a373d13d5339f6e753cf072f45f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/system_map.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\system_map.md,system_map.md,.md,1074,1764431618000000000,1773906690972000000,77214,35e43a7ed286eb5e5701f65cbe0a5a388919be350866d9096412bfd0fa5e62f3,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service A Individual Return.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service A Individual Return.md,Tax Service A Individual Return.md,.md,1664,1764319922000000000,1773906691005000000,77215,86074eb54296e26e1c1b6752636ffd462c4499f515488843c879605b7b508ba6,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service B Head of Household.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service B Head of Household.md,Tax Service B Head of Household.md,.md,1867,1764319922000000000,1773906691038000000,77216,418d75215b8f227d6de614f1ed32a4ce6b0599f36cf84167a8f650861c582c8b,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service B1 Student Return.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service B1 Student Return.md,Tax Service B1 Student Return.md,.md,1664,1764319922000000000,1773906691100000000,77217,87291572bad8b136b18779f5243ee3198849c9b4acb517c7c606c775d5e6c163,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service C Contractor Return.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service C Contractor Return.md,Tax Service C Contractor Return.md,.md,1733,1764319922000000000,1773906691200000000,77218,51fd7a0da178b8cd3eda43e9880c81830c007b16c8c72f2a6926defda50d8e64,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service D Business Owner Return.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service D Business Owner Return.md,Tax Service D Business Owner Return.md,.md,1712,1764319922000000000,1773906691245000000,77219,fb32090d0cc9f682bee0920ad7b0d8b2e593db355315f291a1118e8e58700c70,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service E Business Partners.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service E Business Partners.md,Tax Service E Business Partners.md,.md,1666,1764319922000000000,1773906691291000000,77220,0bf164c914dae3d4e4ee31e475caea9f4e145ca2e4bfc7bcba2188d8d80387b1,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service F Corporate - Business Tax Filing (112.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service F Corporate - Business Tax Filing (112.md,Tax Service F Corporate - Business Tax Filing (112.md,.md,1783,1764319922000000000,1773906691346000000,77221,09ec57ec2c14e4d5df1720474738ec7bbac381e53103d0b35ebd2ab186863348,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service I ITIN Application.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service I ITIN Application.md,Tax Service I ITIN Application.md,.md,2041,1764319922000000000,1773906691400000000,77222,ab256c0cfc55969ed0f49dc9c05f8e46390febc48c7f00ea86fb2a7f006d0a5b,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service I2 - COA Only.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service I2 - COA Only.md,Tax Service I2 - COA Only.md,.md,1576,1764319922000000000,1773906691450000000,77223,93110fc6c254a89847d4d5fdb4c25564dc2d9094ae3072dadcc56eeba9bbcfca,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service S Sales Tax Return Filing.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service S Sales Tax Return Filing.md,Tax Service S Sales Tax Return Filing.md,.md,1592,1764319922000000000,1773906691501000000,77224,9b67990c361911d1f98e0cc7aed126c9e9c32c7c5191fe637507d76812628b80,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service X 709-Estate & Gift Tax Return Filing.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service X 709-Estate & Gift Tax Return Filing.md,Tax Service X 709-Estate & Gift Tax Return Filing.md,.md,1638,1764319922000000000,1773906691753000000,77225,635304d44f81e478f43237d44932d56f0caded2848a8c8f17c2f8376efbe481d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service X 940-45-Payroll Tax Return Preparatio.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service X 940-45-Payroll Tax Return Preparatio.md,Tax Service X 940-45-Payroll Tax Return Preparatio.md,.md,1778,1764319922000000000,1773906691819000000,77226,d98979256345161ce728152c4f336af68f12103596c5920c2bd766e82659195d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service X2 Transaction Review.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service X2 Transaction Review.md,Tax Service X2 Transaction Review.md,.md,1651,1764319922000000000,1773906691863000000,77227,36a294b694d95c8b16bfdfd10a248cb4f54c2628411f48ede4c302b3d8007a29,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service X3 Additional State Returns.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service X3 Additional State Returns.md,Tax Service X3 Additional State Returns.md,.md,1726,1764319922000000000,1773906691901000000,77228,a4e7b12d2286d33aca99cec743ee202c608b862ee660686d6b450254020627c0,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service XX Tax Planning & Advisory Services.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service XX Tax Planning & Advisory Services.md,Tax Service XX Tax Planning & Advisory Services.md,.md,1717,1764319922000000000,1773906691936000000,77229,7177f3be40abe3a86fde9c89891f5b8d63cee72491bef0ee99f4f129d75f7909,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Tax Service XX Tax Resolution & IRS Representation.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Tax Service XX Tax Resolution & IRS Representation.md,Tax Service XX Tax Resolution & IRS Representation.md,.md,1726,1764319922000000000,1773906691972000000,77230,4ae230b240642c09a2c6fc08152f1c2761674cd9e2d3cea3ab6a87f1136ff249,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Technical Necessity Versus Client Budget Reality.txt,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Technical Necessity Versus Client Budget Reality.txt,Technical Necessity Versus Client Budget Reality.txt,.txt,5827,1764019720000000000,1773906692025000000,77231,df9982eb8aa4fa0e56fae7e19ea32a09289f5303fd11014fd4468768e5660e1d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Testimonial Request.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Testimonial Request.md,Testimonial Request.md,.md,1107,1764319890000000000,1773906692076000000,77232,e9c697219eefdfcd2b1ebebd39c2a265ec98dbe2009abf198e83f1b8dbb4a8f6,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/testimonials.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\testimonials.md,testimonials.md,.md,1861,1762102252000000000,1773906692182000000,77233,0e4b65356e67ebb044c808263d0e69e4b33ed22050779813cd4908c3c68e83a9,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,"30_drafts/from_10_flow_10_workbench/ideas/The system currently allows clients to add tasks, 8.md","G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\The system currently allows clients to add tasks, 8.md","The system currently allows clients to add tasks, 8.md",.md,1156,1764319890000000000,1773906692227000000,77234,fc5892b5f213556d23f7c98136fd3022cf3aa570c9154bbac71e1180c103e1a5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/The system currently allows clients to create othe 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\The system currently allows clients to create othe 8.md,The system currently allows clients to create othe 8.md,.md,785,1764319888000000000,1773906692271000000,77235,d5c7cf00903d7eb444550e343a381d24aa67d30f8a2c03b71f8b0e5ab3ee1926,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/timeline_setup.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\timeline_setup.md,timeline_setup.md,.md,3467,1762104912000000000,1773906692312000000,77236,5607a11df0477ff5fbdd865d8258b0c4808f9ae415852c30f30a91a9b1a96d30,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/tree-maker.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\tree-maker.md,tree-maker.md,.md,391,1764319896000000000,1773906692353000000,77237,5cd5f02bd1e6beda72d15c2d149a7dfb8fe1f351d46df056cf269fa6bb2060d5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Untitled 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Untitled 8.md,Untitled 8.md,.md,522,1764319890000000000,1773906692399000000,77238,f6b4160d4a522fa4f174b3fea1b2c2b91e59698b86df53c2023ba6ce4631061c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/vegas_lawncarelandscaping_llc.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\vegas_lawncarelandscaping_llc.md,vegas_lawncarelandscaping_llc.md,.md,1451,1764319924000000000,1773906692444000000,77239,8f632ad509f27372ed533b06c26f811cbf65879080051ca009e3c4d6c3bcd696,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Vice President.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Vice President.md,Vice President.md,.md,356,1764319890000000000,1773906692491000000,77240,5667c1a232fe5f8954b3e493258e80efde28d7008b535e31bbed6ba5b54763ef,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/VICTOR.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\VICTOR.md,VICTOR.md,.md,876,1762695714000000000,1773906692574000000,77241,3e2dbef6c02676031adb55cac13e8b53d29b4c3db9e8d032c39ccce8f96aa565,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/video - Home - QHRPeople Recruit 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\video - Home - QHRPeople Recruit 8.md,video - Home - QHRPeople Recruit 8.md,.md,679,1764319890000000000,1773906692630000000,77242,a61ddea8fc917295a798f180cb396a1a858a681f8bd4b7b3936687b283114ea5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/W7-ITIN Application & Processing.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\W7-ITIN Application & Processing.md,W7-ITIN Application & Processing.md,.md,1188,1764319922000000000,1773906692675000000,77243,c628c214011e1007cc7e096a9df83ab415d2d037fa698b728fb2399a674319f4,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Welcome.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Welcome.md,Welcome.md,.md,637,1764319890000000000,1773906692718000000,77244,ce6f2ab75642575061b4bf4a8a1594f07011cec5e423fa40dfd0c896fc7baf2d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Wendy's Tax Services LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Wendy's Tax Services LLC.md,Wendy's Tax Services LLC.md,.md,1886,1764319922000000000,1773906692772000000,77245,7d9a3be0bdc3f6dcaf20a1a7420624149957c793351d1b442e3100ca981c75e2,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Wendy's Tax Services LLC_1.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Wendy's Tax Services LLC_1.md,Wendy's Tax Services LLC_1.md,.md,1891,1764319922000000000,1773906692810000000,77246,6ca576c887d06db95990d59c5bf6fa4479980e813c602096b96c54cd39470e6c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,"30_drafts/from_10_flow_10_workbench/ideas/When creating a user under ZZTop, they cannot see 8.md","G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\When creating a user under ZZTop, they cannot see 8.md","When creating a user under ZZTop, they cannot see 8.md",.md,893,1764319890000000000,1773906692848000000,77247,a4db7e3e56f3966fc3f26b784813e04d8a143f6b050d048cb144d9a4ced9729d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Why AI Project Tracking Lies.txt,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Why AI Project Tracking Lies.txt,Why AI Project Tracking Lies.txt,.txt,32413,1764020104000000000,1773906692886000000,77248,8cc0abe495722468beff9cb153c4101fabfaf1d00239326b6e231f9b0a1a4457,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Work Summary @Today 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Work Summary @Today 8.md,Work Summary @Today 8.md,.md,1153,1764319890000000000,1773906693210000000,77249,d3d99c71a8701cbca84a3013a1861b0d1fb5fd9bc1814272a515d53d3de82a72,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Work Summary Saturday 2 15 2025.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Work Summary Saturday 2 15 2025.md,Work Summary Saturday 2 15 2025.md,.md,2533,1764319888000000000,1773906693253000000,77250,9f5bc4e93d3ece53b562f9b7bc1f58b253d28925458e289406c596cdccaaa6b1,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan Khebarhil.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan Khebarhil.md,Zaitullah Jan Khebarhil.md,.md,1226,1764319898000000000,1773906693299000000,77251,30f34c13956d435778962749603a4f6d488288bce585b9fffab1f2033e8ab97e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan Khebarkhil 16.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan Khebarkhil 16.md,Zaitullah Jan Khebarkhil 16.md,.md,4214,1764319898000000000,1773906693339000000,77252,d28519abad856952dc5c61fb58d9b6d17b66058c26b9a14afd97e262e79d3b76,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan Khebarkhil Account.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan Khebarkhil Account.md,Zaitullah Jan Khebarkhil Account.md,.md,1738,1764319898000000000,1773906693383000000,77253,08eb600881d0557e2a2d12eead1422c512d027868bf2f69870cb76676a820e54,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan Khebarkhil.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan Khebarkhil.md,Zaitullah Jan Khebarkhil.md,.md,1195,1764319922000000000,1773906693459000000,77254,b9aa4dc209079f6d883eeac6c7cc936f3efd5e8a4d317e67853b2e7b09d08e5b,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan Resume for KNowledge 33.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan Resume for KNowledge 33.md,Zaitullah Jan Resume for KNowledge 33.md,.md,392,1764319898000000000,1773906693503000000,77255,99d490f5aaba7ad614079e2faa2bcab3ca5e1d4dbb2c43ac68822e0e656518cf,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan Resume for KNowledge.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan Resume for KNowledge.md,Zaitullah Jan Resume for KNowledge.md,.md,336,1764319898000000000,1773906693588000000,77256,2ed28a4c31c42324062d703e7314d6c664faa205280d9491a7ef0d064ad52a1f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah Jan.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah Jan.md,Zaitullah Jan.md,.md,1540,1764319898000000000,1773906693633000000,77257,deb186c2e71c66fe3bed4b183c13ce40faf00cc83f2ae7a2eea71ff565d038f6,blake3,2026-05-18T18:20:15+00:00
